tenant_id,meter_id,data_time,cr_id,meter_no,collection_time,working_flow,standard_flow,working_num,standard_num,pressure,temperature
9999,1.21106E+11,2012/11/6 18:04,57786,121013053,2012/11/6 18:04,,0,,61847.008,106.5977,7.8925
9999,1.21106E+11,2012/11/6 18:06,57808,121013053,2012/11/6 18:06,,0,,61847.008,106.7285,7.9816
9999,1.21106E+11,2012/11/6 18:08,57835,121013053,2012/11/6 18:08,,0,,61847.008,106.6523,7.9834
9999,1.21106E+11,2012/11/6 18:10,57856,121013053,2012/11/6 18:10,,0,,61847.008,106.7695,8.1641
9999,1.21106E+11,2012/11/6 18:12,57875,121013053,2012/11/6 18:12,,0,,61847.008,106.75,7.536
9999,1.21106E+11,2012/11/6 18:14,57900,121013053,2012/11/6 18:14,,0,,61847.008,106.6523,7.9816
9999,1.21106E+11,2012/11/6 18:16,57922,121013053,2012/11/6 18:16,,0,,61847.008,106.6738,7.5363
9999,1.21106E+11,2012/11/6 18:18,57940,121013053,2012/11/6 18:18,,0,,61847.008,106.75,7.536
9999,1.21106E+11,2012/11/6 18:20,57963,121013053,2012/11/6 18:20,,0,,61847.008,106.7695,7.7141
9999,1.21106E+11,2012/11/6 18:22,57987,121013053,2012/11/6 18:22,,0,,61847.008,106.75,7.8035
9999,1.21106E+11,2012/11/6 18:24,58009,121013053,2012/11/6 18:24,,0,,61847.008,106.75,7.625
9999,1.21106E+11,2012/11/6 18:26,58033,121013053,2012/11/6 18:26,,0,,61847.008,106.7695,7.5363
9999,1.21106E+11,2012/11/6 18:28,58056,121013053,2012/11/6 18:28,,0,,61847.008,106.75,7.8944
9999,1.21106E+11,2012/11/6 18:30,58077,121013053,2012/11/6 18:30,,0,,61847.008,106.7285,7.7144
9999,1.21106E+11,2012/11/6 18:32,58101,121013053,2012/11/6 18:32,,0,,61847.008,106.6953,7.5363
9999,1.21106E+11,2012/11/6 18:34,58124,121013053,2012/11/6 18:34,,0,,61847.008,106.6738,7.7144
9999,1.21106E+11,2012/11/6 18:36,58146,121013053,2012/11/6 18:36,,0,,61847.008,106.75,7.9854
9999,1.21106E+11,2012/11/6 18:38,58169,121013053,2012/11/6 18:38,,0,,61847.008,106.75,7.7144
9999,1.21106E+11,2012/11/6 18:40,58190,121013053,2012/11/6 18:40,,0,,61847.008,106.6523,7.4473
9999,1.21106E+11,2012/11/6 18:42,58209,121013053,2012/11/6 18:42,,0,,61847.008,106.7285,7.8035
9999,1.21106E+11,2012/11/6 18:46,58251,121013053,2012/11/6 18:46,,0,,61847.008,106.7285,7.8944
9999,1.21106E+11,2012/11/6 18:48,58280,121013053,2012/11/6 18:48,,0,,61847.008,106.7695,7.8035
9999,1.21106E+11,2012/11/6 18:50,58301,121013053,2012/11/6 18:50,,0,,61847.008,106.6523,7.6254
9999,1.21106E+11,2012/11/6 18:52,58324,121013053,2012/11/6 18:52,,0,,61847.008,106.7285,7.8035
9999,1.21106E+11,2012/11/6 18:54,58347,121013053,2012/11/6 18:54,,0,,61847.008,106.6523,7.8035
9999,1.21106E+11,2012/11/6 18:56,58364,121013053,2012/11/6 18:56,,0,,61847.008,106.7285,7.8944
9999,1.21106E+11,2012/11/6 18:58,58388,121013053,2012/11/6 18:58,,0,,61847.008,106.7285,7.7144
9999,1.21106E+11,2012/11/6 19:00,58411,121013053,2012/11/6 19:00,,0,,61847.008,106.7285,7.8944
9999,1.21106E+11,2012/11/6 19:02,58436,121013053,2012/11/6 19:02,,0,,61847.008,106.6523,7.4473
9999,1.21106E+11,2012/11/6 19:04,58457,121013053,2012/11/6 19:04,,0,,61847.008,106.7285,7.8944
9999,1.21106E+11,2012/11/6 19:06,58480,121013053,2012/11/6 19:06,,0,,61847.008,106.7285,7.8944
9999,1.21106E+11,2012/11/6 19:08,58501,121013053,2012/11/6 19:08,,0,,61847.008,106.8789,7.8944
9999,1.21106E+11,2012/11/6 19:10,58531,121013053,2012/11/6 19:10,,0,,61847.008,106.7285,7.8035
9999,1.21106E+11,2012/11/6 19:12,58552,121013053,2012/11/6 19:12,,0,,61847.008,106.7285,7.5363
9999,1.21106E+11,2012/11/6 19:14,58568,121013053,2012/11/6 19:14,,0,,61847.008,106.7285,7.6254
9999,1.21106E+11,2012/11/6 19:16,58596,121013053,2012/11/6 19:16,,0,,61847.008,106.7285,7.5363
9999,1.21106E+11,2012/11/6 19:18,58613,121013053,2012/11/6 19:18,,0,,61847.008,106.7285,7.4473
9999,1.21106E+11,2012/11/6 19:20,58634,121013053,2012/11/6 19:20,,0,,61847.008,106.5762,7.7144
9999,1.21106E+11,2012/11/6 19:22,58653,121013053,2012/11/6 19:22,,0,,61847.008,106.7285,7.6254
9999,1.21106E+11,2012/11/6 19:24,58676,121013053,2012/11/6 19:24,,0,,61847.008,106.6523,7.8076
9999,1.21106E+11,2012/11/6 19:26,58696,121013053,2012/11/6 19:26,,0,,61847.008,106.7285,7.8035
9999,1.21106E+11,2012/11/6 19:28,58716,121013053,2012/11/6 19:28,,0,,61847.008,106.6523,7.6254
9999,1.21106E+11,2012/11/6 19:30,58748,121013053,2012/11/6 19:30,,0,,61847.008,106.7285,7.6254
9999,1.21106E+11,2012/11/6 19:34,58783,121013053,2012/11/6 19:34,,0,,61847.008,106.7285,7.8035
9999,1.21106E+11,2012/11/6 19:36,58805,121013053,2012/11/6 19:36,,0,,61847.008,106.7285,7.5363
9999,1.21106E+11,2012/11/6 19:38,58829,121013053,2012/11/6 19:38,,0,,61847.008,106.6523,7.6254
9999,1.21106E+11,2012/11/6 19:40,58854,121013053,2012/11/6 19:40,,0,,61847.008,106.6523,7.6254
9999,1.21106E+11,2012/11/6 19:42,58873,121013053,2012/11/6 19:42,,0,,61847.008,106.7285,7.7144
9999,1.21106E+11,2012/11/6 19:44,58899,121013053,2012/11/6 19:44,,0,,61847.008,106.707,7.8076
9999,1.21106E+11,2012/11/6 19:46,58922,121013053,2012/11/6 19:46,,0,,61847.008,106.7285,7.5364
9999,1.21106E+11,2012/11/6 19:48,58943,121013053,2012/11/6 19:48,,0,,61847.008,106.6856,7.6292
9999,1.21106E+11,2012/11/6 19:50,58966,121013053,2012/11/6 19:50,,0,,61847.008,106.6523,7.7144
9999,1.21106E+11,2012/11/6 19:52,58989,121013053,2012/11/6 19:52,,0,,61847.008,106.707,7.8076
9999,1.21106E+11,2012/11/6 19:54,59011,121013053,2012/11/6 19:54,,0,,61847.008,106.6856,7.5363
9999,1.21106E+11,2012/11/6 19:56,59036,121013053,2012/11/6 19:56,,0,,61847.008,106.7285,7.5364
9999,1.21106E+11,2012/11/6 19:58,59058,121013053,2012/11/6 19:58,,0,,61847.008,106.7285,7.7144
9999,1.21106E+11,2012/11/6 20:00,59087,121013053,2012/11/6 20:00,,0,,61847.008,106.6523,7.5363
9999,1.21106E+11,2012/11/6 20:02,59099,121013053,2012/11/6 20:02,,0,,61847.008,106.6523,7.7185
9999,1.21106E+11,2012/11/6 20:04,59120,121013053,2012/11/6 20:04,,0,,61847.008,106.6309,7.7144
9999,1.21106E+11,2012/11/6 20:06,59143,121013053,2012/11/6 20:06,,0,,61847.008,106.7285,7.7144
9999,1.21106E+11,2012/11/6 20:08,59166,121013053,2012/11/6 20:08,,0,,61847.008,106.7285,7.8118
9999,1.21106E+11,2012/11/6 20:10,59189,121013053,2012/11/6 20:10,,0,,61847.008,106.707,7.5364
9999,1.21106E+11,2012/11/6 20:12,59211,121013053,2012/11/6 20:12,,0,,61847.008,106.7285,7.2698
9999,1.21106E+11,2012/11/6 20:14,59234,121013053,2012/11/6 20:14,,0,,61847.008,106.6328,7.4475
9999,1.21106E+11,2012/11/6 20:16,59258,121013053,2012/11/6 20:16,,0,,61847.008,106.707,7.3585
9999,1.21106E+11,2012/11/6 20:18,59280,121013053,2012/11/6 20:18,,0,,61847.008,106.5352,7.5403
9999,1.21106E+11,2012/11/6 20:22,59325,121013053,2012/11/6 20:22,,0,,61847.008,106.6523,7.4474
9999,1.21106E+11,2012/11/6 20:24,59343,121013053,2012/11/6 20:24,,0,,61847.008,106.5566,7.4514
9999,1.21106E+11,2012/11/6 20:26,59366,121013053,2012/11/6 20:26,,0,,61847.008,106.707,7.7185
